Match Format,Team1 Name,Team2 Name,Match Venue (Stadium),Match Venue (Country),Toss Winner,Toss Winner Choice,Match Winner,Team1 Runs Scored,Team1 Wickets Fell,Team2 Runs Scored,Team2 Wickets Fell
T20,Nepal,Hong Kong,Mulpani Cricket Ground,Nepal,Nepal,bat,Nepal,213,6,134,8
T20,Hong Kong,U.A.E.,Mulpani Cricket Ground,Nepal,U.A.E.,bowl,U.A.E.,149,5,153,4
T20,U.A.E.,Nepal,Mulpani Cricket Ground,Nepal,Nepal,bowl,Nepal,164,7,165,5
T20,Zimbabwe,Namibia,Wanderers Cricket Ground,Namibia,Zimbabwe,bat,Namibia,121,9,122,3
T20,Hong Kong,U.A.E.,Mulpani Cricket Ground,Nepal,Hong Kong,bat,Hong Kong,212,3,143,5
T20,Namibia,Zimbabwe,Wanderers Cricket Ground,Namibia,Zimbabwe,bowl,Zimbabwe,198,3,200,5
T20,Nepal,U.A.E.,Tribhuvan University International Cricket Ground,Nepal,U.A.E.,bowl,U.A.E.,162,8,167,6
T20,Namibia,Zimbabwe,United Ground,Namibia,Namibia,bat,Zimbabwe,138,6,144,4
T20,Bahrain,U.A.E.,Mulpani Cricket Ground,Nepal,U.A.E.,bowl,U.A.E.,135,6,137,5
T20,Singapore,Nepal,Tribhuvan University International Cricket Ground,Nepal,Singapore,bat,Nepal,145,9,147,2
T20,Oman,Malaysia,Tribhuvan University International Cricket Ground,Nepal,Oman,bat,Oman,153,6,121,8
T20,Hong Kong,Kuwait,Mulpani Cricket Ground,Nepal,Kuwait,bowl,Hong Kong,166,6,150,8
T20,Namibia,Zimbabwe,United Cricket Club Ground,Namibia,Zimbabwe,bowl,Namibia,101,10,93,10
T20,Oman,Singapore,Tribhuvan University International Cricket Ground,Nepal,Singapore,bowl,Oman,174,6,152,8
T20,Bahrain,Hong Kong,Mulpani Cricket Ground,Nepal,Hong Kong,bowl,Bahrain,146,10,126,10
T20,Malaysia,Nepal,Tribhuvan University International Cricket Ground,Nepal,Malaysia,bat,Nepal,165,9,166,4
T20,Kuwait,U.A.E.,Mulpani Cricket Ground,Nepal,Kuwait,bat,U.A.E.,88,8,94,5
T20,Oman,Nepal,Tribhuvan University International Cricket Ground,Nepal,Nepal,bowl,Oman,145,9,140,10
T20,U.A.E.,Hong Kong,Mulpani Cricket Ground,Nepal,Hong Kong,bowl,U.A.E.,176,6,154,8
T20,Malaysia,Singapore,Tribhuvan University International Cricket Ground,Nepal,Malaysia,bat,Malaysia,198,4,138,10
T20,Bahrain,Kuwait,Mulpani Cricket Ground,Nepal,Kuwait,bowl,Kuwait,158,9,160,6
T20,Bahrain,Oman,Tribhuvan University International Cricket Ground,Nepal,Bahrain,bat,Oman,106,9,109,0
T20,U.A.E.,Nepal,Mulpani Cricket Ground,Nepal,U.A.E.,bat,Nepal,134,9,135,2
T20,Nepal,Oman,Tribhuvan University International Cricket Ground,Nepal,Nepal,bat,0,184,6,184,9
T20,Cambodia,Indonesia,Udayana Cricket Ground,Indonesia,Cambodia,bat,Indonesia,138,8,139,2
T20,Indonesia,Cambodia,Udayana Cricket Ground,Indonesia,Cambodia,bowl,Cambodia,156,5,157,2
T20,Indonesia,Cambodia,Udayana Cricket Ground,Indonesia,Cambodia,bowl,Indonesia,192,7,88,8
T20,Indonesia,Cambodia,Udayana Cricket Ground,Indonesia,Cambodia,bowl,Cambodia,144,8,148,3
T20,Kenya,Rwanda,United Cricket Club Ground,Namibia,Rwanda,bowl,Kenya,154,2,137,4
T20,Tanzania,Uganda,Wanderers Cricket Ground,Namibia,Uganda,bowl,Uganda,99,7,105,2
T20,Zimbabwe,Namibia,Wanderers Cricket Ground,Namibia,Namibia,bowl,Namibia,132,8,134,3
T20,Cambodia,Indonesia,Udayana Cricket Ground,Indonesia,Indonesia,bowl,Indonesia,77,3,0,0
T20,Nigeria,Kenya,United Cricket Club Ground,Namibia,Kenya,bowl,Kenya,121,7,124,6
T20,Tanzania,Zimbabwe,United Cricket Club Ground,Namibia,Zimbabwe,bowl,Zimbabwe,96,9,98,1
T20,Australia,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,India,bowl,India,208,3,209,8
T20,Nigeria,Rwanda,Wanderers Cricket Ground,Namibia,Rwanda,bowl,0,33,2,0,0
T20,Uganda,Namibia,Wanderers Cricket Ground,Namibia,Namibia,bowl,Namibia,114,10,116,4
T20,Kenya,Tanzania,Wanderers Cricket Ground,Namibia,Tanzania,bowl,Kenya,182,3,132,10
T20,Namibia,Rwanda,Wanderers Cricket Ground,Namibia,Rwanda,bowl,Namibia,207,3,46,5
T20,Zimbabwe,Uganda,United Cricket Club Ground,Namibia,Uganda,bowl,Uganda,136,7,138,5
T20,Tanzania,Nigeria,United Cricket Club Ground,Namibia,Tanzania,bat,Nigeria,139,7,140,7
T20,India,Australia,Greenfield International Stadium,India,Australia,bowl,India,235,4,191,9
T20,Kenya,Namibia,United Cricket Club Ground,Namibia,Namibia,bowl,Namibia,104,6,106,4
T20,Zimbabwe,Rwanda,Wanderers Cricket Ground,Namibia,Rwanda,bowl,Zimbabwe,215,4,71,10
T20,Nigeria,Uganda,United Cricket Club Ground,Namibia,Nigeria,bat,Uganda,99,10,100,1
T20,Namibia,Tanzania,Wanderers Cricket Ground,Namibia,Tanzania,bowl,Namibia,157,6,99,6
T20,India,Australia,Barsapara Cricket Stadium,India,Australia,bowl,Australia,222,3,225,5
T20,Nigeria,Zimbabwe,United Cricket Club Ground,Namibia,Nigeria,bat,Zimbabwe,110,8,111,4
T20,Tanzania,Rwanda,Wanderers Cricket Ground,Namibia,Rwanda,bowl,Tanzania,153,8,102,7
T20,Uganda,Kenya,Wanderers Cricket Ground,Namibia,Uganda,bat,Uganda,162,5,129,10
T20,Zimbabwe,Kenya,United Cricket Club Ground,Namibia,Kenya,bowl,Zimbabwe,217,4,107,8
T20,Rwanda,Uganda,Wanderers Cricket Ground,Namibia,Uganda,bowl,Uganda,65,10,66,1
T20,Nigeria,Namibia,Wanderers Cricket Ground,Namibia,Nigeria,bat,Namibia,93,10,96,2
T20,India,Australia,Shaheed Veer Narayan Singh International Stadium,India,Australia,bowl,India,174,9,154,7
T20,India,Australia,M Chinnaswamy Stadium,India,Australia,bowl,India,160,8,154,8
T20,Cameroon,Kenya,Willowmoore Park,South Africa,Kenya,bowl,Kenya,48,10,50,0
T20,Cameroon,Mali,Willowmoore Park,South Africa,Mali,bowl,Cameroon,144,5,112,8
T20,Sierra Leone,Kenya,Willowmoore Park,South Africa,Kenya,bowl,Kenya,88,6,89,2
T20,Ireland,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Zimbabwe,147,8,148,9
T20,Thailand,Indonesia,Udayana Cricket Ground,Indonesia,Indonesia,bowl,Thailand,137,8,129,7
T20,Gambia,Rwanda,Willowmoore Park,South Africa,Rwanda,bowl,Rwanda,57,10,61,6
T20,Mali,Kenya,Willowmoore Park,South Africa,Mali,bat,Kenya,39,10,40,0
T20,Ghana,Rwanda,Willowmoore Park,South Africa,Ghana,bat,Rwanda,54,10,57,7
T20,Zimbabwe,Ireland,Harare Sports Club,Zimbabwe,Ireland,bowl,Ireland,165,5,166,6
T20,Mali,Sierra Leone,Willowmoore Park,South Africa,Mali,bat,Sierra Leone,37,10,41,2
T20,Ghana,Gambia,Willowmoore Park,South Africa,Gambia,bowl,Ghana,185,3,87,7
T20,Zimbabwe,Ireland,Harare Sports Club,Zimbabwe,Ireland,bowl,Ireland,140,6,141,4
T20,Cameroon,Sierra Leone,Willowmoore Park,South Africa,Cameroon,bat,Sierra Leone,35,10,37,1
T20,Rwanda,Uganda,Willowmoore Park,South Africa,Uganda,bowl,Rwanda,115,10,113,10
T20,Botswana,Ghana,Willowmoore Park,South Africa,Ghana,bowl,Botswana,153,6,115,10
T20,Sierra Leone,Kenya,Willowmoore Park,South Africa,Kenya,bowl,Kenya,80,10,81,2
T20,India,South Africa,St George's Park,South Africa,South Africa,bowl,South Africa,180,7,154,5
T20,England,West Indies,Kensington Oval,West Indies,West Indies,bowl,West Indies,171,10,172,6
T20,Malawi,Uganda,Willowmoore Park,South Africa,Malawi,bat,Uganda,91,5,92,3
T20,Ghana,Kenya,Willowmoore Park,South Africa,Ghana,bat,Kenya,107,9,113,2
T20,Mozambique,Malawi,Willowmoore Park,South Africa,Malawi,bowl,Malawi,110,7,111,4
T20,India,South Africa,The Wanderers Stadium,South Africa,South Africa,bowl,India,201,7,95,10
T20,West Indies,England,National Cricket Stadium,West Indies,England,bowl,West Indies,176,7,166,7
T20,Botswana,Sierra Leone,Willowmoore Park,South Africa,Botswana,bat,Sierra Leone,115,8,118,8
T20,Uganda,Mozambique,Willowmoore Park,South Africa,Mozambique,bowl,Uganda,149,8,98,10
T20,Malawi,Rwanda,Willowmoore Park,South Africa,Rwanda,bowl,Malawi,135,7,89,9
T20,Kenya,Botswana,Willowmoore Park,South Africa,Botswana,bowl,Kenya,131,9,91,9
T20,West Indies,England,National Cricket Stadium,West Indies,England,bowl,England,222,6,226,3
T20,Rwanda,Mozambique,Willowmoore Park,South Africa,Rwanda,bat,Mozambique,105,9,106,5
T20,Sierra Leone,Ghana,Willowmoore Park,South Africa,Sierra Leone,bat,Ghana,111,6,112,8
T20,Botswana,Uganda,Willowmoore Park,South Africa,Uganda,bowl,Uganda,62,10,65,0
T20,Kenya,Malawi,Willowmoore Park,South Africa,Kenya,bat,Kenya,138,7,39,2
T20,Malawi,Botswana,Willowmoore Park,South Africa,Botswana,bowl,Botswana,103,8,107,7
T20,Uganda,Kenya,Willowmoore Park,South Africa,Kenya,bowl,Uganda,186,8,95,10
T20,England,West Indies,Brian Lara Stadium,West Indies,West Indies,bowl,England,267,3,192,10
T20,England,West Indies,Brian Lara Stadium,West Indies,West Indies,bowl,West Indies,132,10,133,6
T20,Philippines,Indonesia,Udayana Cricket Ground,Indonesia,Indonesia,bowl,Philippines,158,6,156,8
T20,Philippines,Indonesia,Udayana Cricket Ground,Indonesia,Indonesia,bowl,Indonesia,106,9,107,0
T20,Indonesia,Philippines,Udayana Cricket Ground,Indonesia,Philippines,bowl,Indonesia,140,8,120,9
T20,Indonesia,Philippines,Udayana Cricket Ground,Indonesia,Philippines,bowl,Philippines,119,10,123,2
T20,Philippines,Indonesia,Udayana Cricket Ground,Indonesia,Indonesia,bowl,0,137,9,137,9
T20,Indonesia,Philippines,Udayana Cricket Ground,Indonesia,Philippines,bowl,Philippines,123,8,124,3
T20,New Zealand,Bangladesh,McLean Park,New Zealand,Bangladesh,bowl,Bangladesh,134,9,137,5
T20,New Zealand,Bangladesh,Bay Oval,New Zealand,Bangladesh,bowl,0,72,2,0,0
T20,Afghanistan,U.A.E.,Sharjah Cricket Stadium,United Arab Emirates,U.A.E.,bowl,Afghanistan,203,3,131,4
T20,Bangladesh,New Zealand,Bay Oval,New Zealand,New Zealand,bowl,New Zealand,110,10,95,5
T20,U.A.E.,Afghanistan,Sharjah Cricket Stadium,United Arab Emirates,U.A.E.,bat,U.A.E.,166,7,155,10
T20,U.A.E.,Afghanistan,Sharjah Cricket Stadium,United Arab Emirates,U.A.E.,bat,Afghanistan,126,9,128,6
T20,Afghanistan,India,Punjab Cricket Association IS Bindra Stadium,India,India,bowl,India,158,5,159,4
T20,New Zealand,Pakistan,Eden Park,New Zealand,Pakistan,bowl,New Zealand,226,8,180,10
T20,New Zealand,Pakistan,Seddon Park,New Zealand,Pakistan,bowl,New Zealand,194,8,173,10
T20,Zimbabwe,Sri Lanka,R Premadasa Stadium,Sri Lanka,Sri Lanka,bowl,Sri Lanka,143,5,144,7
T20,Sri Lanka,Zimbabwe,R Premadasa Stadium,Sri Lanka,Zimbabwe,bowl,Zimbabwe,173,6,178,6
T20,New Zealand,Pakistan,University Oval,New Zealand,Pakistan,bowl,New Zealand,224,7,179,7
T20,India,Afghanistan,M Chinnaswamy Stadium,India,India,bat,0,212,4,212,6
T20,Zimbabwe,Sri Lanka,R Premadasa Stadium,Sri Lanka,Sri Lanka,bowl,Sri Lanka,82,10,88,1
T20,Pakistan,New Zealand,Hagley Oval,New Zealand,New Zealand,bowl,New Zealand,158,5,159,3
T20,Pakistan,New Zealand,Hagley Oval,New Zealand,Pakistan,bat,Pakistan,134,8,92,10
T20,Myanmar,Cambodia,Terdthai Cricket Ground,Thailand,Cambodia,bowl,Cambodia,72,8,74,3
T20,Cambodia,China,Terdthai Cricket Ground,Thailand,Cambodia,bat,Cambodia,130,5,37,10
T20,China,Myanmar,Terdthai Cricket Ground,Thailand,Myanmar,bowl,Myanmar,74,10,75,9
T20,China,Myanmar,Terdthai Cricket Ground,Thailand,Myanmar,bowl,China,129,4,82,9
T20,Saudi Arabia,Cambodia,Terdthai Cricket Ground,Thailand,Cambodia,bowl,Saudi Arabia,192,6,104,10
T20,Indonesia,Bhutan,Terdthai Cricket Ground,Thailand,Bhutan,bowl,Indonesia,132,7,116,10
T20,Singapore,Maldives,Terdthai Cricket Ground,Thailand,Singapore,bat,Singapore,199,4,158,8
T20,Japan,Thailand,Terdthai Cricket Ground,Thailand,Thailand,bowl,Japan,166,6,120,10
T20,Bhutan,Saudi Arabia,Terdthai Cricket Ground,Thailand,Saudi Arabia,bowl,Saudi Arabia,89,10,93,2
T20,Indonesia,Cambodia,Terdthai Cricket Ground,Thailand,Indonesia,bat,Cambodia,127,6,132,4
T20,Singapore,Thailand,Terdthai Cricket Ground,Thailand,Singapore,bat,Thailand,115,9,116,3
T20,Japan,Maldives,Terdthai Cricket Ground,Thailand,Japan,bat,Japan,150,8,108,10
T20,Saudi Arabia,Indonesia,Terdthai Cricket Ground,Thailand,Saudi Arabia,bat,Saudi Arabia,185,4,103,9
T20,Cambodia,Bhutan,Terdthai Cricket Ground,Thailand,Cambodia,bat,Cambodia,174,6,164,6
T20,Singapore,Japan,Terdthai Cricket Ground,Thailand,Japan,bowl,Singapore,176,5,142,8
T20,Maldives,Thailand,Terdthai Cricket Ground,Thailand,Maldives,bat,Thailand,127,7,128,2
T20,Indonesia,Thailand,Terdthai Cricket Ground,Thailand,Thailand,bowl,Thailand,131,8,132,3
T20,Maldives,Bhutan,Terdthai Cricket Ground,Thailand,Maldives,bat,Maldives,137,8,105,10
T20,Japan,Saudi Arabia,Terdthai Cricket Ground,Thailand,Saudi Arabia,bowl,Saudi Arabia,97,8,98,0
T20,Singapore,Cambodia,Terdthai Cricket Ground,Thailand,Singapore,bat,Cambodia,109,10,113,4
T20,Australia,West Indies,Bellerive Oval,Australia,West Indies,bowl,Australia,213,7,202,8
T20,Japan,Singapore,Terdthai Cricket Ground,Thailand,Singapore,bowl,Singapore,215,3,216,2
T20,Cambodia,Saudi Arabia,Terdthai Cricket Ground,Thailand,Saudi Arabia,bowl,Saudi Arabia,147,5,151,5
T20,Australia,West Indies,Adelaide Oval,Australia,West Indies,bowl,Australia,241,4,207,9
T20,Bhutan,Thailand,Terdthai Cricket Ground,Thailand,Bhutan,bat,Thailand,70,10,72,0
T20,Saudi Arabia,Maldives,Terdthai Cricket Ground,Thailand,Saudi Arabia,bat,Saudi Arabia,186,6,88,8
T20,Thailand,Saudi Arabia,Terdthai Cricket Ground,Thailand,Saudi Arabia,bowl,Saudi Arabia,112,7,115,5
T20,Bhutan,Maldives,Terdthai Cricket Ground,Thailand,Bhutan,bat,Maldives,115,6,119,1
T20,West Indies,Australia,Perth Stadium,Australia,West Indies,bat,West Indies,220,6,183,5
T20,Hong Kong,China,Mission Road Ground,Hong Kong,Hong Kong,bat,Hong Kong,171,5,48,8
T20,Japan,Hong Kong,Mission Road Ground,Hong Kong,Japan,bat,Hong Kong,179,5,184,3
T20,Japan,China,Mission Road Ground,Hong Kong,Japan,bat,Japan,258,0,78,10
T20,Maldives,Thailand,Terdthai Cricket Ground,Thailand,Thailand,bowl,Thailand,105,10,109,2
T20,Hong Kong,Japan,Mission Road Ground,Hong Kong,Hong Kong,bat,Hong Kong,155,10,128,10
T20,Saudi Arabia,Bhutan,Terdthai Cricket Ground,Thailand,Bhutan,bowl,Saudi Arabia,221,3,55,10
T20,China,Hong Kong,Mission Road Ground,Hong Kong,China,bat,Hong Kong,41,10,42,0
T20,Thailand,Saudi Arabia,Terdthai Cricket Ground,Thailand,Saudi Arabia,bowl,Saudi Arabia,104,9,108,2
T20,Japan,China,Mission Road Ground,Hong Kong,Japan,bat,Japan,143,10,99,8
T20,Maldives,Bhutan,Terdthai Cricket Ground,Thailand,Maldives,bat,Bhutan,138,6,141,6
T20,Hong Kong,Japan,Mission Road Ground,Hong Kong,Japan,bowl,Hong Kong,219,7,185,8
T20,Sri Lanka,Afghanistan,Rangiri Dambulla International Stadium,Sri Lanka,Afghanistan,bowl,Sri Lanka,160,10,156,9
T20,Sri Lanka,Afghanistan,Rangiri Dambulla International Stadium,Sri Lanka,Afghanistan,bowl,Sri Lanka,187,6,115,10
T20,New Zealand,Australia,Sky Stadium,New Zealand,New Zealand,bat,Australia,215,3,216,4
T20,Afghanistan,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,Afghanistan,bat,Afghanistan,209,5,206,6
T20,Australia,New Zealand,Eden Park,New Zealand,New Zealand,bowl,Australia,174,10,102,9
T20,Australia,New Zealand,Eden Park,New Zealand,New Zealand,bowl,Australia,118,4,98,3
T20,Namibia,Nepal,Tribhuvan University International Cricket Ground,Nepal,Namibia,bat,Namibia,206,4,186,10
T20,Hong Kong,Qatar,University of Doha for Science and Technology,Qatar,Qatar,bowl,Hong Kong,172,8,162,7
T20,Netherlands,Nepal,Tribhuvan University International Cricket Ground,Nepal,Nepal,bowl,Netherlands,184,4,182,8
T20,Netherlands,Namibia,Tribhuvan University International Cricket Ground,Nepal,Netherlands,bat,Netherlands,247,5,188,7
T20,Hong Kong,Qatar,West End Park International Cricket Stadium,Qatar,Hong Kong,bat,Qatar,197,5,200,6
T20,Nepal,Namibia,Tribhuvan University International Cricket Ground,Nepal,Namibia,bowl,Nepal,180,8,177,7
T20,Qatar,Hong Kong,West End Park International Cricket Stadium,Qatar,Hong Kong,bowl,0,125,10,125,8
T20,Netherlands,Nepal,Tribhuvan University International Cricket Ground,Nepal,Netherlands,bat,Nepal,120,10,121,4
T20,Namibia,Netherlands,Tribhuvan University International Cricket Ground,Nepal,Netherlands,bowl,0,98,4,0,0
T20,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,Bangladesh,Bangladesh,bowl,Sri Lanka,206,3,203,8
T20,Vanuatu,Tanzania,Bayuemas Oval,Malaysia,Tanzania,bowl,Vanuatu,128,5,119,10
T20,Kuwait,Bahrain,Bayuemas Oval,Malaysia,Bahrain,bowl,Bahrain,123,10,99,2
T20,Nepal,Netherlands,Tribhuvan University International Cricket Ground,Nepal,Nepal,bat,Netherlands,184,8,189,6
T20,Tanzania,Kuwait,Bayuemas Oval,Malaysia,Tanzania,bat,Kuwait,97,7,103,5
T20,Malaysia,Vanuatu,Bayuemas Oval,Malaysia,Malaysia,bat,Malaysia,148,7,96,9
T20,P.N.G.,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman,bowl,Oman,136,6,137,7
T20,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,Bangladesh,Bangladesh,bowl,Bangladesh,165,5,170,2
T20,Malaysia,Bahrain,Bayuemas Oval,Malaysia,Bahrain,bowl,Bahrain,110,6,112,1
T20,Vanuatu,Kuwait,Bayuemas Oval,Malaysia,Kuwait,bowl,Kuwait,102,7,105,2
T20,Oman,P.N.G.,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,P.N.G.,bowl,P.N.G.,145,7,148,2
T20,P.N.G.,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman,bowl,Oman,127,6,128,6
T20,Kuwait,Malaysia,Bayuemas Oval,Malaysia,Malaysia,bowl,Malaysia,87,10,88,3
T20,Hong Kong,Nepal,Mission Road Ground,Hong Kong,Nepal,bowl,Hong Kong,212,6,139,10
T20,Bahrain,Tanzania,Bayuemas Oval,Malaysia,Tanzania,bowl,Bahrain,135,8,83,10
T20,Sri Lanka,Bangladesh,Sylhet International Cricket Stadium,Bangladesh,Bangladesh,bowl,Sri Lanka,174,7,146,10
T20,Bahrain,Vanuatu,Bayuemas Oval,Malaysia,Bahrain,bat,Bahrain,166,4,110,10
T20,Hong Kong,Nepal,Mission Road Ground,Hong Kong,Nepal,bowl,0,65,2,0,0
T20,Tanzania,Malaysia,Bayuemas Oval,Malaysia,Tanzania,bat,Malaysia,83,10,86,4
T20,Vanuatu,Kuwait,Bayuemas Oval,Malaysia,Kuwait,bowl,Kuwait,106,7,109,3
T20,Malaysia,Bahrain,Bayuemas Oval,Malaysia,Malaysia,bat,Bahrain,77,9,82,2
T20,Scotland,U.A.E.,Dubai International Cricket Stadium,United Arab Emirates,U.A.E.,bowl,U.A.E.,147,8,149,2
T20,Nepal,P.N.G.,Mission Road Ground,Hong Kong,P.N.G.,bowl,Nepal,198,6,113,10
T20,Hong Kong,P.N.G.,Mission Road Ground,Hong Kong,Hong Kong,bat,P.N.G.,121,10,124,0
T20,P.N.G.,Nepal,Mission Road Ground,Hong Kong,Nepal,bowl,P.N.G.,171,8,85,10
T20,Scotland,U.A.E.,Dubai International Cricket Stadium,United Arab Emirates,U.A.E.,bowl,Scotland,121,8,112,9
T20,Scotland,U.A.E.,Dubai International Cricket Stadium,United Arab Emirates,U.A.E.,bowl,Scotland,94,10,62,10
T20,Ireland,Afghanistan,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bowl,Ireland,149,6,111,10
T20,P.N.G.,Malaysia,Bayuemas Oval,Malaysia,Malaysia,bowl,P.N.G.,206,3,129,9
T20,Malaysia,P.N.G.,Bayuemas Oval,Malaysia,Malaysia,bat,Malaysia,161,4,98,10
T20,Tanzania,Nigeria,Achimota Senior Secondary School B Field,Ghana,Tanzania,bat,Tanzania,131,6,84,10
T20,Uganda,Kenya,Achimota Senior Secondary School B Field,Ghana,Uganda,bat,Uganda,169,7,97,10
T20,Afghanistan,Ireland,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,152,9,142,8
T20,Namibia,Nigeria,Achimota Senior Secondary School B Field,Ghana,Namibia,bat,Nigeria,121,7,126,7
T20,Uganda,Ghana,Achimota Senior Secondary School B Field,Ghana,Uganda,bat,Uganda,194,5,73,10
T20,Afghanistan,Ireland,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,155,7,98,10
T20,Ghana,Kenya,Achimota Senior Secondary School B Field,Ghana,Ghana,bat,Kenya,111,10,115,3
T20,Tanzania,Namibia,Achimota Senior Secondary School B Field,Ghana,Tanzania,bat,Namibia,71,9,72,3
T20,Namibia,Uganda,Achimota Senior Secondary School A Field,Ghana,Namibia,bat,Namibia,111,7,87,9
T20,Eswatini,Lesotho,Malkerns Country Club oval,Eswatini,Lesotho,bowl,Eswatini,182,9,127,9
T20,Eswatini,Lesotho,Malkerns Country Club oval,Eswatini,Eswatini,bat,Lesotho,116,10,117,4
T20,Eswatini,Lesotho,Malkerns Country Club oval,Eswatini,Lesotho,bowl,Lesotho,86,8,90,2
T20,Eswatini,Lesotho,Malkerns Country Club oval,Eswatini,Lesotho,bowl,Eswatini,153,6,114,10
T20,Lesotho,Eswatini,Malkerns Country Club oval,Eswatini,Eswatini,bowl,Eswatini,127,9,128,7
T20,Oman,Namibia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Namibia,bowl,Namibia,109,9,114,6
T20,Oman,Namibia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman,bat,Oman,137,7,131,9
T20,Namibia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman,bowl,Oman,101,8,104,2
T20,Namibia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman,bowl,Namibia,164,4,140,9
T20,Namibia,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Namibia,bat,Namibia,212,3,150,10
T20,Canada,U.S.A.,Prairie View Cricket Complex,United States of America,U.S.A.,bowl,U.S.A.,132,10,133,4
T20,U.S.A.,Canada,Prairie View Cricket Complex,United States of America,Canada,bowl,U.S.A.,230,3,199,10
T20,Mexico,Costa Rica,Los Reyes Polo Club,Costa Rica,Costa Rica,bowl,Costa Rica,79,10,80,2
T20,Oman,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Bahrain,bowl,Oman,177,3,174,8
T20,Kuwait,U.A.E.,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,U.A.E.,bowl,U.A.E.,178,8,179,3
T20,Malaysia,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Malaysia,bat,Nepal,143,3,144,5
T20,Hong Kong,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Hong Kong,bat,Hong Kong,201,7,175,8
T20,Mexico,Costa Rica,Los Reyes Polo Club,Costa Rica,Costa Rica,bowl,Mexico,104,6,82,10
T20,U.S.A.,Canada,Prairie View Cricket Complex,United States of America,Canada,bowl,U.S.A.,159,6,145,6
T20,Mexico,Costa Rica,Los Reyes Polo Club,Costa Rica,Mexico,bat,Mexico,106,5,64,10
T20,Cambodia,Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Cambodia,bat,Kuwait,141,5,144,2
T20,U.A.E.,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Bahrain,bowl,U.A.E.,236,6,199,8
T20,Nepal,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Nepal,bat,Nepal,210,7,178,9
T20,Malaysia,Saudi Arabia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Malaysia,bat,Malaysia,146,7,134,10
T20,Costa Rica,Mexico,Los Reyes Polo Club,Costa Rica,Costa Rica,bat,Costa Rica,120,9,78,10
T20,Canada,U.S.A.,Prairie View Cricket Complex,United States of America,Canada,bat,U.S.A.,168,5,169,6
T20,Oman,Cambodia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Cambodia,bowl,Oman,154,6,91,7
T20,Jersey,Spain,La Manga Club Top Ground,Spain,Spain,bowl,Spain,195,5,197,5
T20,Saudi Arabia,Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Saudi Arabia,bat,Saudi Arabia,202,8,147,10
T20,Jersey,Spain,La Manga Club Top Ground,Spain,Jersey,bat,Spain,141,10,145,9
T20,Mexico,Costa Rica,Los Reyes Polo Club,Costa Rica,Mexico,bat,Mexico,93,9,35,10
T20,Hong Kong,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Nepal,bowl,Nepal,114,10,117,2
T20,Malaysia,Qatar,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Qatar,bowl,Qatar,151,5,153,6
