Match Format,Team1 Name,Team2 Name,Match Venue (Stadium),Match Venue (Country),Toss Winner,Toss Winner Choice,Match Winner,Team1 Runs Scored,Team1 Wickets Fell,Team2 Runs Scored,Team2 Wickets Fell
ODI,Scotland,Afghanistan,University Oval,New Zealand,Afghanistan,bowl,Afghanistan,210,10,211,9
ODI,Sri Lanka,Bangladesh,Melbourne Cricket Ground,Australia,Sri Lanka,bat,Sri Lanka,332,1,240,10
ODI,South Africa,West Indies,Sydney Cricket Ground,Australia,South Africa,bat,South Africa,408,5,151,10
ODI,Australia,New Zealand,Eden Park,New Zealand,Australia,bat,New Zealand,151,10,152,9
ODI,U.A.E.,India,Western Australia Cricket Association Ground,Australia,U.A.E.,bat,India,102,10,104,1
ODI,England,Sri Lanka,Westpac Stadium,New Zealand,England,bat,Sri Lanka,309,6,312,1
ODI,Afghanistan,Ireland,Civil Service Cricket Club,Ireland,Ireland,bowl,Afghanistan,250,10,211,10
ODI,South Africa,Ireland,Manuka Oval,Australia,South Africa,bat,South Africa,411,4,210,10
ODI,Pakistan,U.A.E.,McLean Park,New Zealand,U.A.E.,bowl,Pakistan,339,6,210,8
ODI,Australia,Afghanistan,Western Australia Cricket Association Ground,Australia,Afghanistan,bowl,Australia,417,6,142,10
ODI,Scotland,Bangladesh,Saxton Oval,New Zealand,Bangladesh,bowl,Bangladesh,318,8,322,4
ODI,West Indies,India,Western Australia Cricket Association Ground,Australia,West Indies,bat,India,182,10,185,6
ODI,Pakistan,South Africa,Eden Park,New Zealand,South Africa,bowl,Pakistan,222,10,202,10
ODI,Ireland,Zimbabwe,Bellerive Oval,Australia,Zimbabwe,bowl,Ireland,331,8,326,10
ODI,Afghanistan,New Zealand,McLean Park,New Zealand,Afghanistan,bat,New Zealand,186,10,188,4
ODI,Australia,Sri Lanka,Sydney Cricket Ground,Australia,Australia,bat,Australia,376,9,312,9
ODI,Bangladesh,England,Adelaide Oval,Australia,England,bowl,Bangladesh,275,7,260,10
ODI,Ireland,India,Seddon Park,New Zealand,Ireland,bat,India,259,10,260,2
ODI,Sri Lanka,Scotland,Bellerive Oval,Australia,Sri Lanka,bat,Sri Lanka,363,9,215,10
ODI,South Africa,U.A.E.,Westpac Stadium,New Zealand,U.A.E.,bowl,South Africa,341,6,195,9
ODI,Bangladesh,New Zealand,Seddon Park,New Zealand,New Zealand,bowl,New Zealand,288,7,290,7
ODI,Afghanistan,England,Sydney Cricket Ground,Australia,England,bowl,England,111,7,101,1
ODI,Zimbabwe,India,Eden Park,New Zealand,India,bowl,India,287,10,288,4
ODI,Scotland,Australia,Bellerive Oval,Australia,Australia,bowl,Australia,130,10,133,3
ODI,U.A.E.,West Indies,McLean Park,New Zealand,West Indies,bowl,West Indies,175,10,176,4
ODI,Ireland,Pakistan,Adelaide Oval,Australia,Ireland,bat,Pakistan,237,10,241,3
ODI,Sri Lanka,South Africa,Sydney Cricket Ground,Australia,Sri Lanka,bat,South Africa,133,10,134,1
ODI,India,Bangladesh,Melbourne Cricket Ground,Australia,India,bat,India,302,6,193,10
ODI,Pakistan,Australia,Adelaide Oval,Australia,Pakistan,bat,Australia,213,10,216,4
ODI,New Zealand,West Indies,Westpac Stadium,New Zealand,New Zealand,bat,New Zealand,393,6,250,10
ODI,South Africa,New Zealand,Eden Park,New Zealand,South Africa,bat,New Zealand,281,5,299,6
ODI,Australia,India,Sydney Cricket Ground,Australia,Australia,bat,Australia,328,7,233,10
ODI,New Zealand,Australia,Melbourne Cricket Ground,Australia,New Zealand,bat,Australia,183,10,186,3
ODI,Bangladesh,Pakistan,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Bangladesh,329,6,250,10
ODI,Pakistan,Bangladesh,Shere Bangla National Stadium,Bangladesh,Pakistan,bat,Bangladesh,239,6,240,3
ODI,Pakistan,Bangladesh,Shere Bangla National Stadium,Bangladesh,Pakistan,bat,Bangladesh,250,10,251,2
ODI,Ireland,England,The Village,Ireland,England,bowl,0,56,4,0,0
ODI,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,Pakistan,bat,Pakistan,375,3,334,5
ODI,Zimbabwe,Pakistan,Gaddafi Stadium,Pakistan,Pakistan,bowl,Pakistan,268,7,269,4
ODI,Pakistan,Zimbabwe,Gaddafi Stadium,Pakistan,Pakistan,bat,0,296,9,68,0
ODI,England,New Zealand,Edgbaston,England,New Zealand,bowl,England,408,9,198,10
ODI,New Zealand,England,Kennington Oval,England,New Zealand,bat,New Zealand,398,5,365,9
ODI,England,New Zealand,The Rose Bowl,England,England,bat,New Zealand,302,10,306,7
ODI,New Zealand,England,Trent Bridge,England,New Zealand,bat,England,349,7,350,3
ODI,Bangladesh,India,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Bangladesh,307,10,228,10
ODI,New Zealand,England,Riverside Ground,England,England,bowl,England,283,9,192,7
ODI,India,Bangladesh,Shere Bangla National Stadium,Bangladesh,India,bat,Bangladesh,200,10,200,4
ODI,India,Bangladesh,Shere Bangla National Stadium,Bangladesh,Bangladesh,bowl,India,317,6,240,10
ODI,India,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,India,255,6,251,7
ODI,Bangladesh,South Africa,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,South Africa,160,10,164,2
ODI,Sri Lanka,Pakistan,Rangiri Dambulla International Stadium,Sri Lanka,Pakistan,bowl,Pakistan,255,8,259,4
ODI,India,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,India,271,8,209,10
ODI,South Africa,Bangladesh,Shere Bangla National Stadium,Bangladesh,South Africa,bat,Bangladesh,162,10,167,3
ODI,India,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,India,276,5,193,10
ODI,South Africa,Bangladesh,Zahur Ahmed Chowdhury Stadium,Bangladesh,South Africa,bat,Bangladesh,168,9,170,1
ODI,Pakistan,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,Pakistan,bat,Sri Lanka,287,8,288,8
ODI,Pakistan,Sri Lanka,R Premadasa Stadium,Sri Lanka,Pakistan,bat,Pakistan,316,4,181,10
ODI,Sri Lanka,Pakistan,R Premadasa Stadium,Sri Lanka,Sri Lanka,bat,Pakistan,256,9,257,3
ODI,Sri Lanka,Pakistan,Mahinda Rajapaksa International Cricket Stadium,Sri Lanka,Sri Lanka,bat,Sri Lanka,368,4,203,10
ODI,New Zealand,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Zimbabwe,303,4,304,3
ODI,Zimbabwe,New Zealand,Harare Sports Club,Zimbabwe,Zimbabwe,bat,New Zealand,235,9,236,0
ODI,New Zealand,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,New Zealand,273,6,235,10
ODI,South Africa,New Zealand,SuperSport Park,South Africa,New Zealand,bowl,South Africa,304,7,284,10
ODI,South Africa,New Zealand,Senwes Park,South Africa,South Africa,bat,New Zealand,204,10,207,2
ODI,South Africa,New Zealand,Kingsmead,South Africa,South Africa,bat,South Africa,283,7,221,10
ODI,New Zealand,India,Feroz Shah Kotla,India,India,bowl,New Zealand,242,9,236,10
ODI,Australia,Ireland,Civil Service Cricket Club,Ireland,Australia,bat,Australia,222,6,157,10
ODI,Australia,England,The Rose Bowl,England,Australia,bat,Australia,305,6,246,10
ODI,Australia,England,Lord's,England,England,bowl,Australia,309,7,245,10
ODI,England,Australia,Old Trafford,England,England,bat,England,300,8,207,10
ODI,Australia,England,Headingley,England,Australia,bat,England,299,7,304,7
ODI,England,Australia,Old Trafford,England,England,bat,Australia,138,9,140,2
ODI,Pakistan,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Pakistan,259,6,128,10
ODI,Zimbabwe,Pakistan,Harare Sports Club,Zimbabwe,Pakistan,bowl,Zimbabwe,276,6,256,8
ODI,Zimbabwe,Pakistan,Harare Sports Club,Zimbabwe,Pakistan,bowl,Pakistan,161,10,162,3
ODI,Ireland,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Zimbabwe,219,8,222,8
ODI,South Africa,India,Green Park,India,South Africa,bat,South Africa,303,5,298,7
ODI,Ireland,Zimbabwe,Harare Sports Club,Zimbabwe,Zimbabwe,bowl,Zimbabwe,268,7,270,5
ODI,Zimbabwe,Ireland,Harare Sports Club,Zimbabwe,Ireland,bowl,Ireland,187,10,189,8
ODI,India,South Africa,Holkar Cricket Stadium,India,India,bat,India,247,9,225,10
ODI,Afghanistan,Zimbabwe,Queens Sports Club,Zimbabwe,Afghanistan,bat,Zimbabwe,122,10,126,2
ODI,Afghanistan,Zimbabwe,Queens Sports Club,Zimbabwe,Afghanistan,bat,Afghanistan,271,6,213,10
ODI,South Africa,India,Saurashtra Cricket Association Stadium,India,South Africa,bat,South Africa,270,7,252,6
ODI,Afghanistan,Zimbabwe,Queens Sports Club,Zimbabwe,Afghanistan,bat,Zimbabwe,223,8,229,4
ODI,Zimbabwe,Afghanistan,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Afghanistan,184,8,185,7
ODI,India,South Africa,MA Chidambaram Stadium,India,India,bat,India,299,8,264,9
ODI,Afghanistan,Zimbabwe,Queens Sports Club,Zimbabwe,Zimbabwe,bowl,Afghanistan,245,9,172,10
ODI,South Africa,India,Wankhede Stadium,India,South Africa,bat,South Africa,438,4,224,10
ODI,West Indies,Sri Lanka,R Premadasa Stadium,Sri Lanka,Sri Lanka,bowl,Sri Lanka,159,8,164,9
ODI,West Indies,Sri Lanka,R Premadasa Stadium,Sri Lanka,West Indies,bat,Sri Lanka,214,10,225,2
ODI,Bangladesh,Zimbabwe,Shere Bangla National Stadium,Bangladesh,Zimbabwe,bowl,Bangladesh,273,9,128,9
ODI,West Indies,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,Sri Lanka,bowl,Sri Lanka,206,9,180,5
ODI,Bangladesh,Zimbabwe,Shere Bangla National Stadium,Bangladesh,Zimbabwe,bowl,Bangladesh,241,9,183,10
ODI,Bangladesh,Zimbabwe,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Bangladesh,276,9,215,10
ODI,England,Pakistan,Sheikh Zayed Stadium,United Arab Emirates,England,bat,Pakistan,216,10,217,4
ODI,England,Pakistan,Sheikh Zayed Stadium,United Arab Emirates,England,bat,England,283,5,188,10
ODI,Hong Kong,U.A.E.,ICC Academy,United Arab Emirates,Hong Kong,bat,Hong Kong,298,4,209,10
ODI,Pakistan,England,Sharjah Cricket Stadium,United Arab Emirates,Pakistan,bat,England,208,10,210,4
ODI,Hong Kong,U.A.E.,ICC Academy,United Arab Emirates,Hong Kong,bat,Hong Kong,282,8,146,10
ODI,England,Pakistan,Dubai International Cricket Stadium,United Arab Emirates,England,bat,England,355,5,271,10
ODI,Afghanistan,Zimbabwe,Sharjah Cricket Stadium,United Arab Emirates,Afghanistan,bat,Afghanistan,131,10,82,10
ODI,Sri Lanka,New Zealand,Hagley Oval,New Zealand,Sri Lanka,bat,New Zealand,188,10,191,3
ODI,Sri Lanka,New Zealand,Hagley Oval,New Zealand,Sri Lanka,bat,New Zealand,117,10,118,0
ODI,Zimbabwe,Afghanistan,Sharjah Cricket Stadium,United Arab Emirates,Zimbabwe,bat,Afghanistan,253,7,254,6
ODI,New Zealand,Sri Lanka,Saxton Oval,New Zealand,New Zealand,bat,Sri Lanka,276,8,277,2
ODI,New Zealand,Sri Lanka,Saxton Oval,New Zealand,Sri Lanka,bowl,0,75,3,0,0
ODI,Zimbabwe,Afghanistan,Sharjah Cricket Stadium,United Arab Emirates,Zimbabwe,bat,Zimbabwe,175,10,58,10
ODI,Zimbabwe,Afghanistan,Sharjah Cricket Stadium,United Arab Emirates,Zimbabwe,bat,Zimbabwe,226,10,161,10
ODI,New Zealand,Sri Lanka,Bay Oval,New Zealand,Sri Lanka,bowl,New Zealand,294,5,258,10
ODI,Zimbabwe,Afghanistan,Sharjah Cricket Stadium,United Arab Emirates,Zimbabwe,bat,Afghanistan,248,10,254,8
ODI,India,Australia,Western Australia Cricket Association Ground,Australia,India,bat,Australia,309,3,310,5
ODI,India,Australia,Brisbane Cricket Ground,Australia,India,bat,Australia,308,8,309,3
ODI,Afghanistan,Scotland,Grange Cricket Club Ground,Scotland,Afghanistan,bat,Afghanistan,178,6,132,10
ODI,India,Australia,Melbourne Cricket Ground,Australia,Australia,bowl,Australia,295,6,296,7
ODI,Australia,India,Manuka Oval,Australia,Australia,bat,Australia,348,8,323,10
ODI,Australia,India,Sydney Cricket Ground,Australia,India,bowl,India,330,7,331,4
ODI,New Zealand,Pakistan,Basin Reserve,New Zealand,Pakistan,bowl,New Zealand,280,8,210,10
ODI,Hong Kong,Scotland,Mission Road Ground,Hong Kong,Scotland,bowl,Hong Kong,259,10,150,10
ODI,Pakistan,New Zealand,Eden Park,New Zealand,Pakistan,bat,New Zealand,290,10,265,7
ODI,New Zealand,Australia,Eden Park,New Zealand,Australia,bowl,New Zealand,307,8,148,10
ODI,England,South Africa,Mangaung Oval,South Africa,England,bat,England,399,9,250,5
ODI,New Zealand,Australia,Westpac Stadium,New Zealand,New Zealand,bat,Australia,281,9,283,6
ODI,South Africa,England,St George's Park,South Africa,South Africa,bat,England,262,7,263,5
ODI,New Zealand,Australia,Seddon Park,New Zealand,Australia,bowl,New Zealand,246,10,191,10
ODI,England,South Africa,SuperSport Park,South Africa,England,bat,South Africa,318,8,319,3
ODI,England,South Africa,New Wanderers Stadium,South Africa,South Africa,bowl,South Africa,262,10,266,9
ODI,England,South Africa,Newlands,South Africa,South Africa,bowl,South Africa,236,10,237,5
ODI,South Africa,West Indies,Providence Stadium,West Indies,South Africa,bat,West Indies,188,10,191,6
ODI,West Indies,Australia,Providence Stadium,West Indies,Australia,bowl,Australia,116,10,117,4
ODI,South Africa,Australia,Providence Stadium,West Indies,South Africa,bat,South Africa,189,9,142,10
ODI,Zimbabwe,India,Harare Sports Club,Zimbabwe,India,bowl,India,168,10,173,1
ODI,Australia,South Africa,Warner Park,West Indies,Australia,bat,Australia,288,6,252,10
ODI,Zimbabwe,India,Harare Sports Club,Zimbabwe,India,bowl,India,126,9,129,2
ODI,Australia,West Indies,Warner Park,West Indies,West Indies,bowl,West Indies,265,7,266,6
ODI,Zimbabwe,India,Harare Sports Club,Zimbabwe,Zimbabwe,bat,India,123,10,126,0
ODI,South Africa,West Indies,Warner Park,West Indies,West Indies,bowl,South Africa,343,4,204,10
ODI,Sri Lanka,Ireland,The Village,Ireland,Ireland,bowl,Sri Lanka,303,7,216,10
ODI,Sri Lanka,Ireland,The Village,Ireland,Ireland,bowl,Sri Lanka,377,8,241,10
ODI,South Africa,Australia,Kensington Oval,West Indies,Australia,bowl,0,8,0,0,0
ODI,Sri Lanka,England,Trent Bridge,England,England,bowl,0,286,9,286,8
ODI,West Indies,Australia,Kensington Oval,West Indies,Australia,bowl,Australia,282,8,283,4
ODI,Sri Lanka,England,Edgbaston,England,Sri Lanka,bat,England,254,7,256,0
ODI,West Indies,South Africa,Kensington Oval,West Indies,South Africa,bowl,West Indies,285,10,185,10
ODI,Sri Lanka,England,County Ground,England,England,bowl,0,248,9,16,1
ODI,Australia,West Indies,Kensington Oval,West Indies,Australia,bat,Australia,270,9,212,10
ODI,Sri Lanka,England,Kennington Oval,England,England,bowl,England,305,5,309,4
ODI,England,Sri Lanka,Sophia Gardens,England,Sri Lanka,bowl,England,324,7,202,10
ODI,Afghanistan,Scotland,Grange Cricket Club Ground,Scotland,Scotland,bowl,0,283,4,0,0
ODI,Afghanistan,Ireland,Civil Service Cricket Club,Ireland,Afghanistan,bat,Ireland,236,10,237,4
ODI,Afghanistan,Ireland,Civil Service Cricket Club,Ireland,Afghanistan,bat,Afghanistan,229,7,150,10
ODI,Ireland,Afghanistan,Civil Service Cricket Club,Ireland,Afghanistan,bowl,Ireland,265,5,253,9
ODI,Scotland,U.A.E.,Grange Cricket Club Ground,Scotland,U.A.E.,bowl,Scotland,327,5,229,10
ODI,U.A.E.,Scotland,Grange Cricket Club Ground,Scotland,U.A.E.,bat,Scotland,228,10,229,3
ODI,Pakistan,Ireland,The Village,Ireland,Ireland,bowl,Pakistan,337,6,82,10
ODI,Sri Lanka,Australia,R Premadasa Stadium,Sri Lanka,Australia,bowl,Australia,227,8,228,7
ODI,Sri Lanka,Australia,R Premadasa Stadium,Sri Lanka,Sri Lanka,bat,Sri Lanka,288,10,206,10
ODI,Pakistan,England,The Rose Bowl,England,Pakistan,bat,England,260,6,194,3
ODI,Pakistan,England,Lord's,England,Pakistan,bat,England,251,10,255,6
ODI,Sri Lanka,Australia,Rangiri Dambulla International Stadium,Sri Lanka,Sri Lanka,bat,Australia,226,10,227,8
ODI,England,Pakistan,Trent Bridge,England,England,bat,England,444,3,275,10
ODI,Sri Lanka,Australia,Rangiri Dambulla International Stadium,Sri Lanka,Sri Lanka,bat,Australia,212,10,217,4
ODI,Pakistan,England,Headingley,England,Pakistan,bat,England,247,8,252,6
ODI,Sri Lanka,Australia,Pallekele International Cricket Stadium,Sri Lanka,Sri Lanka,bat,Australia,195,10,199,5
ODI,England,Pakistan,Sophia Gardens,England,Pakistan,bowl,Pakistan,302,9,304,6
ODI,Scotland,Hong Kong,Grange Cricket Club Ground,Scotland,Hong Kong,bowl,0,153,6,136,4
ODI,Scotland,Hong Kong,Grange Cricket Club Ground,Scotland,Scotland,bat,Scotland,266,7,213,10
ODI,South Africa,Ireland,Willowmoore Park,South Africa,Ireland,bowl,South Africa,354,5,148,10
ODI,Bangladesh,Afghanistan,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Bangladesh,265,10,258,10
ODI,Ireland,Australia,Willowmoore Park,South Africa,Ireland,bat,Australia,198,10,199,1
ODI,Bangladesh,Afghanistan,Shere Bangla National Stadium,Bangladesh,Afghanistan,bowl,Afghanistan,208,10,212,8
ODI,Pakistan,West Indies,Sharjah Cricket Stadium,United Arab Emirates,West Indies,bowl,Pakistan,284,9,175,10
ODI,Australia,South Africa,SuperSport Park,South Africa,South Africa,bowl,South Africa,294,9,295,4
ODI,Bangladesh,Afghanistan,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Bangladesh,279,8,138,10
ODI,South Africa,Australia,New Wanderers Stadium,South Africa,Australia,bowl,South Africa,361,6,219,10
ODI,Pakistan,West Indies,Sharjah Cricket Stadium,United Arab Emirates,Pakistan,bat,Pakistan,337,5,278,7
ODI,Pakistan,West Indies,Sheikh Zayed Stadium,United Arab Emirates,Pakistan,bat,Pakistan,308,6,172,10
ODI,Australia,South Africa,Kingsmead,South Africa,Australia,bat,South Africa,371,6,372,6
ODI,England,Bangladesh,Shere Bangla National Stadium,Bangladesh,England,bat,England,309,8,288,10
ODI,Australia,South Africa,St George's Park,South Africa,Australia,bat,South Africa,167,10,168,4
ODI,Bangladesh,England,Shere Bangla National Stadium,Bangladesh,England,bowl,Bangladesh,238,8,204,10
ODI,Bangladesh,England,Zahur Ahmed Chowdhury Stadium,Bangladesh,England,bowl,England,277,6,278,6
ODI,South Africa,Australia,Newlands,South Africa,South Africa,bat,South Africa,327,8,296,10
ODI,New Zealand,India,Himachal Pradesh Cricket Association Stadium,India,India,bowl,India,190,10,194,4
ODI,New Zealand,India,Punjab Cricket Association Stadium,India,India,bowl,India,285,10,289,3
ODI,New Zealand,India,JSCA International Stadium Complex,India,New Zealand,bat,New Zealand,260,7,241,10
ODI,India,New Zealand,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,India,bat,India,269,6,79,10
ODI,Hong Kong,P.N.G.,Mission Road Ground,Hong Kong,Hong Kong,bat,Hong Kong,269,10,163,10
ODI,P.N.G.,Hong Kong,Mission Road Ground,Hong Kong,P.N.G.,bat,P.N.G.,201,10,187,10
ODI,P.N.G.,Hong Kong,Mission Road Ground,Hong Kong,P.N.G.,bat,Hong Kong,244,7,181,3
ODI,Zimbabwe,Sri Lanka,Harare Sports Club,Zimbabwe,Sri Lanka,bowl,Sri Lanka,154,10,155,2
ODI,West Indies,Sri Lanka,Harare Sports Club,Zimbabwe,Sri Lanka,bowl,West Indies,227,10,165,10
ODI,Zimbabwe,West Indies,Queens Sports Club,Zimbabwe,Zimbabwe,bat,0,257,10,257,8
ODI,Zimbabwe,Sri Lanka,Queens Sports Club,Zimbabwe,Zimbabwe,bat,0,55,2,0,0
ODI,Sri Lanka,West Indies,Queens Sports Club,Zimbabwe,West Indies,bowl,Sri Lanka,330,7,329,9
ODI,Sri Lanka,Bangladesh,Rangiri Dambulla International Stadium,Sri Lanka,Sri Lanka,bat,0,311,10,0,0
ODI,Zimbabwe,West Indies,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Zimbabwe,218,8,124,5
ODI,Zimbabwe,Sri Lanka,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Sri Lanka,160,10,166,4
ODI,Australia,New Zealand,Sydney Cricket Ground,Australia,Australia,bat,Australia,324,8,256,10
ODI,Australia,New Zealand,Manuka Oval,Australia,New Zealand,bowl,Australia,378,5,262,10
ODI,Australia,New Zealand,Melbourne Cricket Ground,Australia,Australia,bat,Australia,264,8,147,10
ODI,New Zealand,Bangladesh,Hagley Oval,New Zealand,New Zealand,bat,New Zealand,341,7,264,9
ODI,New Zealand,Bangladesh,Saxton Oval,New Zealand,Bangladesh,bowl,New Zealand,251,10,184,10
ODI,Bangladesh,New Zealand,Saxton Oval,New Zealand,Bangladesh,bat,New Zealand,236,9,239,2
ODI,Australia,Pakistan,Brisbane Cricket Ground,Australia,Australia,bat,Australia,268,9,176,10
ODI,Australia,Pakistan,Melbourne Cricket Ground,Australia,Australia,bat,Pakistan,220,10,221,4
ODI,England,India,Maharashtra Cricket Association Stadium,India,India,bowl,India,350,7,356,7
ODI,South Africa,New Zealand,Seddon Park,New Zealand,South Africa,bat,New Zealand,279,8,280,3
ODI,Pakistan,Australia,Western Australia Cricket Association Ground,Australia,Australia,bowl,Australia,263,7,265,3
ODI,India,England,Barabati Stadium,India,England,bowl,India,381,6,366,8
ODI,Australia,Pakistan,Sydney Cricket Ground,Australia,Australia,bat,Australia,353,6,267,10
ODI,Scotland,Hong Kong,Sheikh Zayed Stadium,United Arab Emirates,Hong Kong,bowl,Hong Kong,205,10,206,3
ODI,England,India,Eden Gardens,India,India,bowl,England,321,8,316,9
ODI,Scotland,U.A.E.,Dubai International Cricket Stadium,United Arab Emirates,Scotland,bat,U.A.E.,173,10,174,6
ODI,Australia,Pakistan,Adelaide Oval,Australia,Australia,bat,Australia,369,7,312,9
ODI,Hong Kong,U.A.E.,Dubai International Cricket Stadium,United Arab Emirates,U.A.E.,bowl,U.A.E.,174,10,175,4
ODI,Sri Lanka,South Africa,St George's Park,South Africa,South Africa,bowl,South Africa,181,10,185,2
ODI,New Zealand,Australia,Eden Park,New Zealand,Australia,bowl,New Zealand,286,9,280,10
ODI,South Africa,Sri Lanka,Kingsmead,South Africa,Sri Lanka,bowl,South Africa,307,6,186,10
ODI,Sri Lanka,South Africa,New Wanderers Stadium,South Africa,South Africa,bowl,South Africa,163,10,164,3
ODI,New Zealand,Australia,Seddon Park,New Zealand,New Zealand,bat,New Zealand,281,9,257,10
ODI,South Africa,Sri Lanka,Newlands,South Africa,South Africa,bat,South Africa,367,5,327,10
ODI,South Africa,Sri Lanka,SuperSport Park,South Africa,Sri Lanka,bowl,South Africa,384,6,296,8
ODI,Afghanistan,Zimbabwe,Harare Sports Club,Zimbabwe,Afghanistan,bat,Afghanistan,215,10,99,4
ODI,New Zealand,South Africa,Seddon Park,New Zealand,South Africa,bowl,South Africa,207,7,210,6
ODI,Afghanistan,Zimbabwe,Harare Sports Club,Zimbabwe,Afghanistan,bat,Afghanistan,238,9,184,10
ODI,Zimbabwe,Afghanistan,Harare Sports Club,Zimbabwe,Zimbabwe,bat,Zimbabwe,129,10,126,10
ODI,New Zealand,South Africa,Hagley Oval,New Zealand,South Africa,bowl,New Zealand,289,4,283,9
ODI,Afghanistan,Zimbabwe,Harare Sports Club,Zimbabwe,Afghanistan,bat,Zimbabwe,111,10,107,3
